user_id,book_id,is_read,rating,is_reviewed
55,20849,1,5,0
55,20848,1,3,1
55,1217,1,5,0
55,150,1,4,0
55,7386,1,3,0
55,858,1,4,0
55,862,1,4,0
55,17631,1,3,0
55,17583,1,3,0
55,17582,1,3,0
55,20847,1,3,0
55,20405,1,4,0
55,20846,1,3,0
55,20845,1,4,0
55,20844,1,5,0
55,20843,1,5,0
55,20842,1,4,0
55,20841,1,4,0
55,20840,1,4,0
55,20839,1,3,0
55,13099,1,4,0
55,7170,1,4,0
55,20838,1,4,0
55,20837,0,0,0
55,20836,1,4,0
55,443,1,4,0
55,20835,1,3,0
55,853,1,4,0
55,786,1,4,0
55,20833,1,4,0
55,20834,1,4,0
55,20832,1,4,0
55,20831,1,3,0
55,20830,1,5,0
55,20829,1,4,0
55,13408,1,4,0
55,20828,1,3,0
55,20827,1,4,0
55,20826,1,4,0
55,13167,0,0,0
55,13165,1,4,0
55,20825,1,3,0
55,8326,1,4,0
55,20824,1,4,0
55,20823,1,4,1
55,20822,1,4,0
55,20821,1,4,0
55,20820,1,5,0
55,20819,1,5,0
55,17543,1,3,0
55,882,1,4,0
55,7176,1,4,0
55,19068,1,4,0
55,20818,1,5,0
55,12982,1,4,0
55,20817,1,5,0
55,20816,1,5,0
55,20815,0,0,0
55,20814,0,0,0
55,20813,0,0,0
55,20812,1,4,0
55,17569,1,4,0
55,20811,1,4,0
55,20810,1,3,0
55,20809,1,5,0
55,20808,1,2,0
55,20807,1,2,0
55,20806,1,3,0
55,20805,1,3,0
55,20804,1,4,0
55,20803,1,4,0
55,20802,1,4,0
55,8414,1,3,0
55,20801,1,4,0
55,20800,1,3,0
55,20799,1,3,0
55,20798,1,3,0
55,20797,1,5,0
55,20796,1,4,0
55,20795,1,2,0
55,7431,1,4,0
55,20794,1,3,0
55,19981,1,4,0
55,16238,1,4,0
55,7332,1,4,0
55,19074,1,3,0
55,1606,1,4,0
55,1112,1,3,0
55,20793,1,4,0
55,174,1,4,0
55,17629,1,5,0
55,461,1,5,0
55,20792,1,4,0
55,20791,1,2,0
55,20790,1,3,0
55,759,1,3,0
55,19073,1,4,0
55,20789,1,4,0
55,739,1,3,0
55,1203,1,3,0
55,20788,1,3,0
55,20787,1,3,0
55,919,1,4,0
55,20786,1,3,0
55,13413,1,4,0
55,20785,1,4,0
55,20784,1,4,0
55,20783,1,4,0
55,20782,1,3,0
55,20781,1,4,0
55,20780,1,4,0
55,20779,1,5,0
55,20778,1,4,0
55,20777,1,4,0
55,20776,1,4,0
55,1447,1,4,0
55,20775,1,2,0
55,20774,1,3,0
55,20773,1,5,0
55,20772,1,3,0
55,20771,1,5,0
55,20770,1,4,0
55,20769,1,4,0
56,20879,1,5,1
56,20878,1,4,1
56,20877,1,2,1
56,14053,1,3,1
56,14050,1,3,1
56,13890,1,3,1
56,1208,1,4,1
56,924,1,4,1
56,1088,1,5,1
56,7980,1,3,1
56,20876,1,4,1
56,14025,1,3,1
56,665,1,5,1
56,13647,1,4,1
56,20875,1,4,1
56,14061,1,3,1
56,792,0,0,0
56,8058,1,5,1
56,7940,0,0,0
56,17708,0,0,0
56,20874,1,4,1
56,20873,1,3,1
56,20872,0,0,0
56,13642,1,4,1
56,7432,0,0,0
56,20871,1,4,1
56,943,1,3,1
56,7351,1,5,1
56,20870,0,0,0
56,406,0,0,0
56,20869,1,5,1
56,20868,0,0,0
56,20867,0,0,0
56,20866,0,0,0
56,20865,0,0,0
56,20864,1,3,1
56,13894,1,3,1
56,14002,0,0,0
56,20863,0,0,0
56,20862,1,0,0
56,20861,0,0,0
56,20860,0,0,0
56,20859,1,5,1
56,20858,1,5,0
56,767,0,0,0
56,858,0,0,0
56,20857,1,0,0
56,7239,0,0,0
56,17568,0,0,0
56,13098,0,0,0
56,710,0,0,0
56,940,1,4,1
56,20856,0,0,0
56,14058,0,0,0
56,20855,0,0,0
56,20854,0,0,0
56,768,0,0,0
56,624,0,0,0
56,14060,0,0,0
56,756,1,4,1
56,14066,0,0,0
56,20853,0,0,0
56,46,0,0,0
57,8101,1,5,0
57,7237,1,5,0
57,7473,1,5,0
57,6104,1,4,0
57,536,1,5,0
57,1387,1,5,0
57,1386,1,5,0
57,7061,1,3,0
57,7503,1,5,0
57,1604,1,5,0
57,7461,1,5,0
57,7071,1,5,0
57,7490,1,5,0
57,19555,1,5,0
57,7517,1,5,0
57,16280,1,5,0
57,18288,1,4,0
57,7491,1,5,0
57,4767,1,5,0
57,4768,1,3,0
57,19859,1,5,0
57,20902,0,0,0
57,6990,1,5,0
57,5394,1,3,0
57,7460,1,0,0
57,7475,0,0,0
57,6460,0,0,0
57,20901,1,5,0
57,6726,1,0,0
57,6579,0,0,0
57,6637,1,5,0
57,1233,1,5,0
57,7001,0,0,0
57,7972,1,0,0
57,20552,1,3,0
57,20900,0,0,0
57,20899,0,0,0
57,20898,0,0,0
57,6636,0,0,0
57,19546,1,5,0
57,20897,1,3,0
57,1473,1,5,0
57,6477,1,0,0
57,1572,1,0,0
57,6024,0,0,0
57,20896,1,0,0
57,20895,0,0,0
57,7474,0,0,0
57,5652,0,0,0
57,14872,0,0,0
57,20894,0,0,0
57,7476,0,0,0
57,20893,0,0,0
57,7221,1,5,0
57,1528,0,0,0
57,1012,0,0,0
57,1011,0,0,0
57,20892,1,0,0
57,18650,0,0,0
57,20891,1,0,0
57,7998,0,0,0
57,1603,0,0,0
57,20890,1,0,0
57,3764,0,0,0
57,20889,0,0,0
57,417,0,0,0
57,1347,0,0,0
57,7469,0,0,0
57,20888,0,0,0
57,18606,1,0,0
57,1545,0,0,0
57,1542,1,4,0
57,7467,0,0,0
57,7466,0,0,0
57,6865,0,0,0
57,1705,0,0,0
57,7351,0,0,0
57,7057,1,4,0
57,19590,1,0,0
57,2577,0,0,0
57,1555,1,5,0
57,13563,1,0,0
57,13567,0,0,0
57,13562,0,0,0
57,5422,0,0,0
57,20887,1,3,0
57,2513,0,0,0
57,20886,0,0,0
57,6800,0,0,0
57,1743,1,2,0
57,6342,0,0,0
57,20885,0,0,0
57,3104,0,0,0
57,5239,0,0,0
57,1821,0,0,0
57,20884,0,0,0
57,6763,0,0,0
57,20883,0,0,0
57,7492,0,0,0
57,20882,0,0,0
57,20881,0,0,0
57,7459,0,0,0
57,7160,0,0,0
57,2295,0,0,0
57,1713,0,0,0
57,19494,0,0,0
57,19489,0,0,0
57,20880,0,0,0
57,7464,0,0,0
57,2787,0,0,0
57,2403,0,0,0
57,2402,0,0,0
57,1499,0,0,0
58,524,0,0,0
58,833,0,0,0
58,998,1,5,1
58,996,0,0,0
58,1000,1,5,0
58,1188,0,0,0
58,7348,0,0,0
58,536,0,0,0
58,20766,0,0,0
58,578,1,5,0
58,858,1,5,0
58,14860,0,0,0
58,1211,0,0,0
58,1003,0,0,0
58,1002,1,5,0
58,13520,0,0,0
58,1007,0,0,0
58,7432,0,0,0
58,13460,0,0,0
58,6865,0,0,0
58,15473,0,0,0
58,20903,0,0,0
58,17034,0,0,0
59,7237,1,2,0
59,1000,1,4,1
59,66,1,4,0
59,1117,1,4,0
59,1116,1,3,0
59,12710,1,5,1
59,1526,1,5,0
59,1525,1,5,0
59,20897,1,3,0
59,20935,1,3,0
59,20934,1,4,0
59,14689,1,3,1
59,536,1,4,0
59,1386,1,2,0
59,1387,1,4,0
59,20933,1,3,0
59,1211,1,3,0
59,14846,1,4,1
59,15463,1,4,0
59,12494,0,0,0
59,8080,1,3,1
59,1473,1,5,0
59,14872,1,4,0
59,1572,1,0,0
59,1592,0,0,0
59,6452,1,4,1
59,13588,1,4,0
59,15417,1,4,0
59,1233,1,4,0
59,20932,1,4,0
59,14877,0,0,0
59,20931,1,5,1
59,6414,1,4,1
59,20930,0,0,0
59,20929,0,0,0
59,14844,0,0,0
59,7465,0,0,0
59,20928,0,0,0
59,20927,1,4,1
59,20926,1,4,0
59,12698,1,3,1
59,20925,1,5,1
59,20448,1,4,0
59,1621,0,0,0
59,786,0,0,0
59,858,0,0,0
59,14804,0,0,0
59,20924,1,5,1
59,4767,0,0,0
59,4768,0,0,0
59,20923,0,0,0
59,1537,1,5,1
59,443,1,5,1
59,1221,0,0,0
59,1226,0,0,0
59,370,0,0,0
59,20922,1,3,1
59,80,1,4,1
59,1434,1,4,0
59,20921,0,0,0
59,19535,1,4,1
59,20920,0,0,0
59,18724,1,4,1
59,10296,1,3,1
59,19518,0,0,0
59,20919,0,0,0
59,20918,0,0,0
59,20917,0,0,0
59,12960,1,5,0
59,20916,0,0,0
59,20915,0,0,0
59,20914,0,0,0
59,16069,1,0,0
59,20913,0,0,0
59,412,0,0,0
59,16043,1,3,1
59,20912,0,0,0
59,18687,0,0,0
59,5712,1,3,1
59,6196,0,0,0
59,6199,0,0,0
59,20911,1,4,1
59,4683,0,0,0
59,3655,0,0,0
59,19480,0,0,0
59,5287,1,4,1
59,6410,1,5,1
59,5437,1,5,1
59,5436,1,5,1
59,12042,1,3,1
59,5691,1,4,1
59,20910,1,2,1
59,20909,0,0,0
59,20908,0,0,0
59,20907,0,0,0
59,3101,0,0,0
59,19886,0,0,0
59,19916,0,0,0
59,20906,0,0,0
59,4745,0,0,0
59,7242,0,0,0
59,20608,0,0,0
59,20905,0,0,0
59,16042,1,4,1
59,20904,0,0,0
59,18696,0,0,0
59,1604,0,0,0
59,16144,0,0,0
59,5285,0,0,0
60,14859,0,0,0
60,13546,0,0,0
60,1053,0,0,0
60,13547,0,0,0
60,1051,0,0,0
60,14747,0,0,0
60,20980,1,5,1
60,14839,0,0,0
60,16309,0,0,0
60,1226,0,0,0
60,1210,0,0,0
60,1000,1,5,0
60,14850,1,5,0
60,20979,0,0,0
60,1007,1,4,1
60,20978,0,0,0
60,49,0,0,0
60,1012,0,0,0
60,7341,0,0,0
60,14848,1,5,1
60,1526,1,5,0
60,20977,0,0,0
60,20976,0,0,0
60,943,0,0,0
60,670,0,0,0
60,7348,0,0,0
60,536,1,5,1
60,5463,0,0,0
60,16298,0,0,0
60,4469,0,0,0
60,858,1,3,0
60,786,1,3,0
60,7432,0,0,0
60,460,0,0,0
60,19073,0,0,0
60,12972,1,4,1
60,1211,0,0,0
60,1003,0,0,0
60,892,1,3,0
60,1201,0,0,0
60,1112,0,0,0
60,7396,0,0,0
60,7393,0,0,0
60,553,0,0,0
60,7382,0,0,0
60,13520,0,0,0
60,13460,0,0,0
60,13396,0,0,0
60,20975,0,0,0
60,19524,0,0,0
60,586,1,3,0
60,7673,0,0,0
60,7940,0,0,0
60,17278,0,0,0
60,20974,0,0,0
60,20973,0,0,0
60,8463,0,0,0
60,16826,0,0,0
60,20972,0,0,0
60,20971,1,0,0
60,13064,1,4,0
60,20970,0,0,0
60,19377,0,0,0
60,15136,0,0,0
60,18453,0,0,0
60,20969,0,0,0
60,7510,1,4,1
60,7518,0,0,0
60,18533,0,0,0
60,16283,0,0,0
60,14847,0,0,0
60,5803,0,0,0
60,16319,0,0,0
60,20968,0,0,0
60,7008,0,0,0
60,20518,0,0,0
60,20967,0,0,0
60,8464,1,3,0
60,7395,1,4,0
60,7342,0,0,0
60,17025,0,0,0
60,20966,1,5,1
60,1386,1,4,1
60,1387,1,5,1
60,1525,1,5,0
60,20965,1,4,1
60,18474,1,3,1
60,20964,1,5,1
60,19856,1,5,1
60,18418,1,3,1
60,20963,1,5,1
60,20962,1,4,1
60,1116,1,5,1
60,66,1,5,1
60,1117,1,5,1
60,12710,1,5,0
60,19905,1,4,1
60,19298,1,5,1
60,19904,1,5,1
60,7503,1,5,1
60,1604,1,5,1
60,20961,0,0,0
60,18503,0,0,0
60,20960,1,3,1
60,20959,1,0,0
60,12867,0,0,0
60,20958,1,4,1
60,20957,1,0,0
60,20956,1,0,0
60,20955,1,0,0
60,14846,1,5,1
60,20954,1,0,0
60,12700,1,3,1
60,20953,1,3,1
60,20952,0,0,0
60,7506,1,3,1
60,7505,1,4,1
60,20951,0,0,0
60,4477,1,5,1
60,20950,1,4,1
60,20949,1,1,0
60,20948,1,1,1
60,7504,0,0,0
60,12698,1,5,1
60,6700,0,0,0
60,6699,0,0,0
60,20947,1,3,0
60,20946,1,3,0
60,20945,1,2,0
60,20944,1,3,1
60,20943,1,2,0
60,20942,1,3,0
60,20941,1,3,0
60,20940,1,4,1
60,20939,1,4,1
60,20938,1,4,0
60,20937,0,0,0
60,20936,0,0,0
60,14858,1,4,1
60,1555,1,5,1
60,13562,1,5,0
61,21033,0,0,0
61,21032,1,5,0
61,21031,1,4,0
61,21030,0,0,0
61,21029,1,4,0
61,21028,1,3,0
61,1526,1,1,0
61,1471,1,4,0
61,17592,1,4,0
61,14024,1,4,0
61,21027,1,4,0
61,21026,1,4,0
61,627,1,4,0
61,20097,1,3,0
61,149,1,4,0
61,21025,1,4,0
61,21024,0,0,0
61,21023,0,0,0
61,17563,1,3,0
61,20448,1,3,0
61,924,1,5,0
61,21022,1,4,0
61,21021,1,3,0
61,16422,1,4,0
61,21020,1,4,0
61,7978,1,4,0
61,21019,1,4,0
61,21018,0,0,0
61,21017,0,0,0
61,7430,1,3,0
61,7325,1,4,0
61,21016,1,4,0
61,21015,1,3,0
61,21014,1,3,0
61,21013,0,0,0
61,21012,1,2,0
61,21011,1,3,0
61,21010,1,3,0
61,1341,0,0,0
61,21009,1,4,0
61,15466,0,0,0
61,7994,0,0,0
61,21008,0,0,0
61,859,1,3,0
61,1226,1,3,0
61,1294,1,3,0
61,14648,0,0,0
61,1218,1,4,0
61,21007,0,0,0
61,14684,1,3,0
61,21006,1,5,0
61,14787,1,4,0
61,21005,1,4,0
61,21004,1,4,0
61,1000,1,3,0
61,1116,1,3,0
61,66,1,4,0
61,1117,1,2,0
61,536,1,4,0
61,1387,1,4,0
61,1386,1,4,0
61,524,1,4,0
61,1628,1,4,0
61,1627,1,4,0
61,21003,1,3,0
61,7232,1,4,0
61,7231,1,4,0
61,1375,1,3,0
61,17372,1,4,0
61,21002,1,3,0
61,21001,1,4,0
61,21000,1,5,0
61,13270,1,4,0
61,1207,1,3,0
61,20999,1,4,0
61,17589,1,3,0
61,20998,1,3,0
61,20997,1,3,0
61,1210,1,4,0
61,20618,1,2,0
61,20996,1,4,0
61,20995,1,5,0
61,1002,1,4,0
61,1123,1,3,0
61,12710,1,1,0
61,1525,1,1,0
61,20994,1,4,0
61,20684,0,0,0
61,20993,0,0,0
61,8433,1,4,0
61,8282,1,3,0
61,8281,1,2,0
61,13710,1,3,0
61,8393,1,3,0
61,8280,1,4,0
61,3640,1,4,0
61,8411,1,3,0
61,839,1,3,0
61,13510,1,3,0
61,943,1,4,0
61,941,1,4,0
61,968,1,4,0
61,938,1,4,0
61,939,1,4,0
61,944,1,4,0
61,898,1,2,0
61,13547,1,3,0
61,18932,1,3,0
61,18931,1,3,0
61,20992,1,3,0
61,19541,1,3,0
61,14859,1,2,0
61,14858,1,3,0
61,20991,1,4,0
61,1203,1,5,0
61,739,1,4,0
61,20990,1,3,0
61,12940,1,2,0
61,6398,0,0,0
61,1611,1,3,0
61,12491,1,1,0
61,7050,1,3,0
61,7049,1,3,0
61,7048,1,1,0
61,7051,1,0,0
61,20989,0,0,0
61,13411,0,0,0
61,14078,0,0,0
61,20988,1,4,0
61,20987,0,0,0
61,20986,0,0,0
61,20985,1,3,0
61,20984,1,3,0
61,20983,1,4,0
61,7993,1,3,0
61,7976,0,0,0
61,20982,0,0,0
61,20981,0,0,0
62,862,0,0,0
62,21073,0,0,0
62,21072,0,0,0
62,21071,0,0,0
62,21070,0,0,0
62,21069,0,0,0
62,21068,0,0,0
62,21067,1,2,0
62,21066,1,2,1
62,21065,1,3,0
62,21064,1,5,0
62,7887,1,4,0
62,21063,1,3,0
62,1621,0,0,0
62,21062,0,0,0
62,19996,0,0,0
62,1473,0,0,0
62,21061,0,0,0
62,1604,0,0,0
62,20608,0,0,0
62,21060,0,0,0
62,8381,0,0,0
62,412,0,0,0
62,20540,0,0,0
62,14648,0,0,0
62,1549,0,0,0
62,1524,0,0,0
62,20583,0,0,0
62,1613,0,0,0
62,20609,0,0,0
62,1450,0,0,0
62,7242,0,0,0
62,171,1,5,0
62,369,0,0,0
62,21059,0,0,0
62,792,1,3,1
62,21058,1,5,1
62,17679,0,0,0
62,14337,0,0,0
62,21057,0,0,0
62,21056,1,5,1
62,21055,1,3,0
62,21054,0,0,0
62,21053,1,3,0
62,21052,1,3,0
62,21051,1,2,1
62,21050,0,0,0
62,786,0,0,0
62,821,0,0,0
62,459,0,0,0
62,858,0,0,0
62,943,0,0,0
62,586,0,0,0
62,461,1,4,0
62,772,0,0,0
62,443,0,0,0
62,1528,0,0,0
62,21049,0,0,0
62,856,0,0,0
62,997,0,0,0
62,547,0,0,0
62,7432,0,0,0
62,853,0,0,0
62,839,0,0,0
62,1606,0,0,0
62,1574,0,0,0
62,790,0,0,0
62,941,0,0,0
62,7431,0,0,0
62,13098,0,0,0
62,7406,0,0,0
62,837,0,0,0
62,1003,0,0,0
62,999,0,0,0
62,13099,0,0,0
62,1221,0,0,0
62,670,0,0,0
62,1041,0,0,0
62,7457,0,0,0
62,17543,0,0,0
62,438,0,0,0
62,1423,0,0,0
62,968,0,0,0
62,7351,0,0,0
62,668,0,0,0
62,669,0,0,0
62,634,0,0,0
62,898,0,0,0
62,7300,0,0,0
62,384,0,0,0
62,531,0,0,0
62,621,0,0,0
62,1095,0,0,0
62,924,1,4,0
62,1197,0,0,0
62,7992,0,0,0
62,19891,0,0,0
62,439,0,0,0
62,846,0,0,0
62,8425,0,0,0
62,13412,0,0,0
62,19065,0,0,0
62,787,0,0,0
62,8426,0,0,0
62,7339,0,0,0
62,7325,0,0,0
62,17629,0,0,0
62,882,0,0,0
62,12981,0,0,0
62,21048,0,0,0
62,51,0,0,0
62,7299,0,0,0
62,460,0,0,0
62,7333,0,0,0
62,8413,0,0,0
62,7120,0,0,0
62,13539,0,0,0
62,16997,0,0,0
62,919,0,0,0
62,7332,0,0,0
62,7161,0,0,0
62,13413,0,0,0
62,1045,0,0,0
62,7386,0,0,0
62,677,0,0,0
62,1125,0,0,0
62,8423,0,0,0
62,741,0,0,0
62,100,0,0,0
62,7176,0,0,0
62,1029,0,0,0
62,21047,0,0,0
62,7991,0,0,0
62,700,0,0,0
62,1096,0,0,0
62,849,0,0,0
62,17240,0,0,0
62,697,0,0,0
62,15444,0,0,0
62,17086,0,0,0
62,803,0,0,0
62,7356,0,0,0
62,7225,0,0,0
62,13405,0,0,0
62,16962,0,0,0
62,7238,0,0,0
62,21046,1,3,0
62,21045,0,0,0
62,21044,0,0,0
62,21043,1,4,0
62,21042,0,0,0
62,1290,0,0,0
62,21041,0,0,0
62,21040,0,0,0
62,20678,0,0,0
62,21039,0,0,0
62,21038,0,0,0
62,21037,0,0,0
62,21036,0,0,0
62,21035,0,0,0
62,21034,1,2,1
62,16565,0,0,0
62,10026,1,1,1
63,1473,1,5,0
63,7473,1,5,0
63,8101,1,4,0
63,7503,1,5,1
63,12759,1,2,0
63,536,1,4,1
63,1387,1,5,1
63,1386,1,2,1
63,21096,1,2,0
63,21095,1,3,0
63,21094,1,2,1
63,1000,1,3,0
63,1117,1,1,0
63,1116,1,2,0
63,66,1,2,0
63,21093,1,4,0
63,7518,1,3,0
63,7487,1,2,0
63,12873,1,4,0
63,19560,1,3,0
63,21092,1,3,0
63,21091,1,3,0
63,21090,1,3,0
63,21089,1,3,0
63,21087,1,3,0
63,21088,1,3,0
63,21086,1,3,0
63,21085,1,3,0
63,6969,1,4,1
63,7050,1,2,0
63,1611,1,3,0
63,995,1,2,1
63,12867,1,3,1
63,1233,1,4,1
63,8081,1,5,1
63,21084,1,2,1
63,21083,1,2,1
63,5189,1,4,1
63,7008,1,4,0
63,5463,1,3,0
63,5467,1,3,0
63,5466,1,4,0
63,5465,1,4,0
63,5190,1,3,1
63,5531,1,2,1
63,21082,1,2,1
63,16247,1,5,1
63,1402,1,5,1
63,943,1,4,0
63,941,1,4,0
63,613,1,4,0
63,938,1,5,0
63,944,1,4,0
63,968,1,4,0
63,939,1,4,0
63,19996,1,4,1
63,8434,1,3,0
63,21081,1,3,0
63,7011,1,3,0
63,21080,1,4,1
63,7510,1,3,0
63,7284,1,3,1
63,14871,1,3,1
63,21079,1,2,0
63,1218,1,3,0
63,21078,1,4,1
63,6989,1,5,1
63,6836,1,4,1
63,6917,1,4,1
63,14917,1,5,1
63,7493,1,2,1
63,21077,1,2,1
63,1572,1,3,0
63,7071,1,4,0
63,6477,1,4,0
63,6338,1,5,1
63,18264,1,2,0
63,14831,1,3,0
63,21076,1,4,0
63,8042,1,4,0
63,19521,1,4,1
63,17738,0,0,1
63,21075,0,0,0
63,1828,1,5,1
63,21074,1,4,0
63,18724,1,3,1
63,10298,1,3,1
64,441,1,5,0
64,21158,1,5,0
64,13414,1,4,0
64,21157,1,4,0
64,21156,1,4,0
64,19065,1,5,0
64,21155,1,4,0
64,12977,1,5,0
64,15446,1,5,0
64,21154,1,5,0
64,21153,1,5,0
64,21152,1,5,0
64,21151,1,5,0
64,21150,1,5,0
64,21148,1,5,0
64,21149,1,5,0
64,21147,1,5,0
64,21146,1,4,0
64,17630,1,5,0
64,19069,1,5,0
64,21145,0,0,0
64,21144,0,0,0
64,21143,0,0,0
64,21142,0,0,0
64,21141,1,5,0
64,21140,1,4,0
64,943,1,5,0
64,941,1,5,0
64,613,1,5,0
64,938,1,5,0
64,944,1,5,0
64,968,1,5,0
64,939,1,5,0
64,21139,1,5,0
64,21138,0,0,0
64,14546,0,0,0
64,13979,0,0,0
64,7283,0,0,0
64,684,1,3,0
64,6541,0,0,0
64,5467,1,3,0
64,677,1,5,0
64,8215,1,5,0
64,8219,1,5,0
64,7406,1,5,0
64,8217,1,4,0
64,675,1,5,0
64,8216,1,5,0
64,8218,1,5,0
64,21137,0,0,0
64,19059,1,4,0
64,21136,0,0,0
64,21135,1,0,0
64,21134,0,0,0
64,21133,0,0,0
64,13230,0,0,0
64,21132,0,0,0
64,21131,0,0,0
64,21130,0,0,0
64,19141,0,0,0
64,21129,0,0,0
64,16125,1,4,0
64,19296,0,0,0
64,19295,0,0,0
64,19297,0,0,0
64,19290,1,4,0
64,19293,1,4,0
64,19269,1,4,0
64,19268,1,4,0
64,19261,0,0,0
64,19271,1,4,0
64,19252,1,4,0
64,19273,1,4,0
64,19264,1,4,0
64,7117,1,4,0
64,1188,1,5,0
64,609,1,4,0
64,7284,1,3,0
64,994,1,3,0
64,7154,1,3,0
64,1578,0,0,0
64,791,1,5,0
64,7136,1,4,0
64,16993,0,0,0
64,21128,0,0,0
64,7273,0,0,0
64,7271,0,0,0
64,21127,0,0,0
64,21126,0,0,0
64,21125,0,0,0
64,18803,1,3,0
64,21124,0,0,0
64,21123,1,4,0
64,1112,1,4,0
64,1012,1,4,0
64,7396,1,4,0
64,7393,1,4,0
64,7382,1,3,0
64,7337,1,2,0
64,15450,1,4,0
64,21122,0,0,0
64,21121,0,0,0
64,1002,1,4,0
64,21120,0,0,0
64,21119,1,5,0
64,17106,1,5,0
64,21118,0,0,0
64,21117,0,0,0
64,21116,0,0,0
64,21115,1,5,0
64,13828,0,0,0
64,8429,0,0,0
64,21114,0,0,0
64,13826,0,0,0
64,21113,0,0,0
64,12973,1,5,0
64,21112,1,5,0
64,16269,1,5,0
64,8432,1,5,0
64,21111,0,0,0
64,19072,1,5,0
64,12892,1,4,0
64,21110,0,0,0
64,12767,1,4,0
64,21109,0,0,0
64,21108,1,4,0
64,21107,1,5,0
64,19897,1,4,0
64,12976,1,4,0
64,21106,0,0,0
64,21105,1,4,0
64,21104,0,0,0
64,21103,0,0,0
64,21102,1,0,0
64,21101,1,0,0
64,21100,1,0,0
64,21099,1,5,0
64,21098,1,5,0
64,21097,1,5,0
65,417,1,5,0
65,20518,1,5,0
65,616,1,4,0
65,21165,1,3,0
65,17601,1,4,0
65,21164,1,2,0
65,1375,1,3,0
65,7944,1,4,0
65,861,1,4,0
65,21163,0,0,0
65,786,1,5,0
65,1012,1,5,0
65,858,1,5,0
65,1002,1,4,0
65,19070,1,3,0
65,20615,1,4,0
65,7336,1,5,0
65,882,0,0,0
65,7433,1,3,0
65,19073,1,5,0
65,1123,1,3,0
65,1197,1,4,0
65,1201,1,4,0
65,862,1,4,0
65,14707,0,0,0
65,1046,0,0,0
65,1112,1,5,0
65,759,1,3,0
65,821,1,5,0
65,7115,1,5,0
65,19075,1,4,0
65,839,1,4,0
65,892,1,5,0
65,461,1,5,0
65,742,1,3,0
65,7396,1,5,0
65,671,1,4,0
65,707,1,4,0
65,557,1,4,0
65,879,1,5,0
65,767,1,4,0
65,21162,1,4,0
65,21161,1,5,0
65,7170,1,5,0
65,7393,1,5,0
65,670,1,5,0
65,553,1,5,0
65,460,1,3,0
65,1623,1,3,0
65,7382,1,3,0
65,20622,1,3,0
65,7337,1,3,0
65,13064,1,5,0
65,757,1,4,0
65,790,1,4,0
65,12982,1,4,0
65,17694,1,4,0
65,19894,1,4,0
65,19895,1,4,0
65,21160,1,4,0
65,19870,1,4,0
65,1606,1,5,0
65,860,1,3,0
65,21159,1,3,0
65,7239,1,5,0
65,12973,1,3,0
65,13411,1,3,0
65,13114,1,3,0
65,8324,1,3,0
65,21337,0,0,0
65,443,0,0,0
65,7320,1,4,0
65,19060,1,4,0
65,7981,1,3,0
65,7110,1,3,0
65,997,1,2,0
65,637,1,5,0
65,7381,1,4,0
65,17386,1,5,0
65,7368,1,4,0
65,7374,1,4,0
65,21336,1,3,0
65,21335,1,3,0
65,14100,1,3,0
65,21334,1,4,0
65,21333,1,4,0
65,21332,1,4,0
65,21331,1,5,0
65,17388,1,5,0
65,21330,1,5,0
65,17416,1,2,0
65,21329,1,4,0
65,21328,1,3,0
65,7372,1,4,0
65,21327,1,2,0
65,17418,1,5,0
65,7377,1,5,0
65,7373,1,4,0
65,7141,1,5,0
65,7378,1,5,0
65,7380,1,5,0
65,7376,1,5,0
65,8464,1,4,0
65,8454,1,4,0
65,21326,1,3,0
65,8421,1,5,0
65,21325,1,3,0
65,21324,1,5,0
65,21323,1,5,0
65,21322,1,5,0
65,21321,1,5,0
65,21320,1,3,0
65,21319,1,3,0
65,7367,1,3,0
65,1010,1,4,0
65,1218,1,4,0
65,739,1,2,0
65,1200,1,2,0
65,1004,1,4,0
65,1007,1,5,0
65,1211,1,3,0
65,8450,1,3,0
65,1005,1,3,0
65,15463,1,3,0
65,150,1,4,0
65,13190,1,5,0
65,1003,1,3,0
65,1045,1,4,0
65,1065,1,4,0
65,536,1,3,0
65,1626,1,4,0
65,943,1,4,0
65,7099,1,2,0
65,1075,1,4,0
65,14662,1,3,0
65,924,1,4,0
65,677,1,5,0
65,13099,1,3,0
65,7369,1,3,0
65,21318,1,4,0
65,21317,1,3,0
65,21316,1,5,0
65,8173,1,5,0
65,21315,1,5,0
65,21314,1,5,0
65,21313,1,5,0
65,7133,1,5,0
65,475,1,5,0
65,692,1,3,0
65,21312,0,0,0
65,295,1,3,0
65,21311,1,3,0
65,17656,1,3,0
65,157,0,0,0
65,21310,1,5,0
65,21309,1,3,0
65,17262,1,4,0
65,21308,1,4,0
65,21307,1,5,0
65,21306,1,3,0
65,21305,1,4,0
65,21304,1,3,0
65,21303,1,5,0
65,21302,1,4,0
65,21301,1,3,0
65,21300,1,4,0
65,14057,1,5,0
65,13678,0,0,0
65,21299,1,4,0
65,20967,1,4,0
65,21298,1,4,0
65,17252,1,5,0
65,21297,0,0,0
65,21296,1,0,0
65,13413,1,5,0
65,8460,1,5,0
65,21295,0,0,0
65,1400,1,3,0
65,899,1,4,0
65,21294,1,4,0
65,21293,1,4,0
65,15258,0,0,0
65,1494,1,4,0
65,619,1,4,0
65,627,0,0,0
65,20517,1,4,0
65,13209,0,0,0
65,166,0,0,0
